0.95,0.77,5.5484
0.35,0.26,1.8924
0.45,0.54,2.617
0.56,0.45,2.7604
0.02,0.62,1.967
0.35,0.34,1.8741
0.15,0.84,2.6245
0.2,0.38,1.7345
0.54,0.48,2.7508
0.88,0.06,2.6317
0.36,0.72,2.958
0.56,0.88,4.2603
0.89,0.95,6.3241
0.43,0.42,2.3362
0.89,0.71,4.9993
0.83,0.81,5.205
0.9,0.54,4.175
0.01,0.34,1.4144
0.39,0.32,1.9952
0.78,1,5.9765
0.6,0.02,1.9008
0.63,0.11,2.0857
0.72,0.99,5.5163
0.59,0.62,3.3052
0.45,0.74,3.2626
0.52,0.24,2.032
0.91,0.28,3.2378
0.06,0.11,1.1641
0.09,0.92,2.6968
0.83,0.69,4.5629
0.61,0.1,1.9707
0.78,0.54,3.6832
0.37,0.62,2.7098
0.16,0.93,3.0163
0.47,0.57,2.9475
0.56,0.34,2.4424
0.77,0.91,5.4181
0.33,0.1,1.5533
0,0.63,1.8898
0.77,0.81,4.7647
0.4,0.2,1.8187
0.39,0.62,2.7187
0.87,0.85,5.6181
0.59,0.55,3.1236
0.52,0.08,1.8108
0.14,0.34,1.5644
0.21,0.72,2.5053
0.8,0.32,3.0323
0.69,0.78,4.2903
0.6,0.57,3.211
0.01,0.3,1.4283
0.09,0.58,2.0085
0.49,0.9,4.0414
0.18,0.09,1.4076
0.14,0.57,1.9821
0.53,0.99,4.6101
0.34,0.01,1.4049
0.07,0.58,2.0652
0.95,0.61,4.734
0.93,0.64,4.7994
0.09,0.67,2.1199
0.03,0.7,2.175
0.12,0.34,1.5806
0.03,0.98,2.7972
0.15,0.72,2.4532
0.73,0.3,2.8738
0.26,0.39,1.9836
0.98,0.63,4.9438
0.16,0.7,2.3891
0.99,0.7,5.3621
1,0.28,3.5731
0.92,0.17,2.9463
0.41,0.45,2.3338
0.03,0.91,2.5098
0.15,0.94,3.0064
0.34,0.67,2.6801
0.98,0.51,4.5368
0.26,0.97,3.4266
0.32,0.91,3.4865
0.98,0.7,5.3056
0.47,0.89,3.8652
0.75,0.88,5.1595
0.78,0.07,2.3834
0.19,0.52,1.9683
0.68,0.01,2.1041
0.28,0.64,2.5677
0.4,0.08,1.531
0.48,0.44,2.4076
0.96,0.11,2.9005
0.18,0.73,2.5106
0.78,0.63,4.1522
0.97,0.65,5.0261
0.08,0.35,1.5408
0.12,0.41,1.7159
0.7,0.82,4.6325
0.23,0.52,2.0864
0.37,0.95,3.7886
0.52,0.04,1.7762
0.81,0.72,4.5957
0.2,0.74,2.5833
0.24,0.05,1.3267
0.55,0.43,2.6186
0.17,0.34,1.7221
0.18,0.59,2.1206
0.27,0.56,2.2604
0.14,0.52,2.0115
0.22,0.24,1.5845
0.49,0.94,4.1891
0.35,0.55,2.5128
0.3,0.33,1.7231
0.75,0.62,3.8429
0.71,0.89,4.9535
0.78,0.51,3.622
0.97,0.92,6.5296
0.81,0.77,4.9338
0,0.56,1.7551
0.62,0.18,2.1666
0.43,0,1.5316
0.25,0.86,3.0634
0.36,0.33,1.9346
0.31,0.22,1.6709
0.73,0.27,2.6853
0.78,0.83,5.1245
0.54,0.85,3.9612
0.83,0.88,5.5179
0.59,0.45,2.8562
0.72,0.21,2.515
0.24,0.95,3.158
0.12,0.5,1.9192
0.76,0.32,2.9618
0.31,0.08,1.633
0.29,0.44,2.0691
0.88,0.93,6.0833
0.04,0.35,1.5846
0.18,0.05,1.2708
0.74,0.29,2.7617
0.59,0.8,4.1491
0.39,0.51,2.505
0.44,0.9,3.8364
0.88,0.57,4.1913
0.23,0.63,2.4206
0.18,0.65,2.3365
0.74,1,5.6872
0.41,0.84,3.5059
0.65,0.68,3.7741
0.76,0.28,2.7166
1,0.2,3.2692
0.02,0.44,1.6582
0.16,0.52,2.0706
0.85,0.09,2.5175
0.44,0.51,2.484
0.87,0.09,2.624
0.62,0.74,3.9174
0.87,0.21,2.9175
0.04,0.68,2.0514
0.95,0.96,6.7692
0.03,0.61,1.9355
0.37,0.1,1.5801
0.89,0.66,4.5885
0.06,0.82,2.4611
0.64,0.52,3.2024
0.46,0.25,2.0874
0.83,0.86,5.4356
0.26,0.94,3.304
0.76,0.16,2.5265
0.17,0.94,3.046
0.69,0.65,3.8086
0.24,0.32,1.7799
0.87,0.45,3.6348
0.46,0.03,1.6472
0.12,0.26,1.5418
0.37,0.12,1.6185
0.55,0.65,3.4029
0.44,0.48,2.5325
0.87,0.17,2.8892
0.05,0,1.1218
0.83,0.66,4.558
0.84,0.01,2.319
0.63,0.32,2.53
0.19,0.76,2.6
0.73,0.06,2.3317
0.89,0.19,2.812
0,0.13,1.1506
0.33,0.98,3.7768
0.7,0.67,3.9736
0.48,0.96,4.1546
0.4,0.36,2.1055
1,0.84,6.3071
0.15,0.91,2.8929
0.65,0.33,2.5815
0.68,0.17,2.3675
0.44,0.47,2.4692
0.72,0.9,5.0086
0.29,0.25,1.6361
0.79,0.06,2.2794
0.22,0.77,2.6908
0.67,0.27,2.4813
0.59,0.72,3.7817
0.26,0,1.2677
0.55,0.44,2.6185
0.75,0.48,3.4029
0.02,0.15,1.1378
0.69,0.05,2.0332
0.85,0.77,4.9998
0.14,0.47,1.8328
0.19,0.51,1.9057
0.37,0.63,2.8099
0.62,0.76,3.9148
0.71,0.8,4.4856
0.65,0.79,4.1978
0.21,0.42,1.9373
0.59,0.6,3.3066
0.66,0.34,2.6564
0.38,0.54,2.4159
0.65,0.64,3.6072
0.42,0.47,2.3435
0.97,0.83,6.0314
0.3,0.62,2.4685
0.86,0.15,2.7455
0.7,0.27,2.6614
0.32,0.5,2.2997
0.5,0.35,2.2681
0.62,0.81,4.1057
0.15,0.85,2.7353
0.26,0.29,1.6948
0.15,0.69,2.3558
0.8,0.77,4.7805
0.55,0.45,2.7316
0.51,0.76,3.5163
0.55,0.69,3.4736
0.9,0.68,4.8602
0.57,0.33,2.47
0.91,0.14,2.8654
1,0.87,6.5651
0.86,0.61,4.3417
0.96,0.32,3.7071
0.45,0.73,3.2941
0.49,0.64,3.0223
0.62,0.98,4.9474
0.3,0.06,1.4375
0.12,0.72,2.311
0.11,0.37,1.5461
0.28,0.03,1.3855
0.99,0.79,5.9379
0.11,0.49,1.732
0.21,0.78,2.6613
0.84,0.89,5.6779
0.26,0.2,1.6047
0.38,0.08,1.5739
0.45,0.16,1.7734
0.59,0.42,2.7724
0.7,0.47,3.2251
0.79,0.37,3.1974
0.85,0.38,3.4985
0.48,0.22,2.0569
0.71,0.15,2.4072
0.3,0.73,2.7057
0.26,0.28,1.6324
0.27,0.02,1.2513
0.48,0.29,2.1977
0.26,0.72,2.6838
0.03,0.56,1.8041
0.9,0.17,2.936
0.02,1,2.8172
0.18,0.94,3.0706
0.5,0.52,2.7783
0.12,0.04,1.2418
0.76,0.78,4.6891
0.74,0.04,2.1901
0.73,0.87,4.9245
0.14,0.85,2.6586
0.75,0,2.1229
0.52,0.83,3.7888
0.27,0.79,2.8909
0.74,0.05,2.2173
0.62,0.86,4.4139
0.53,0.53,2.8883
0.55,0.93,4.3688
0.25,0.69,2.5658
0.53,0.13,1.9537
0.78,0.35,3.0988
0.68,0.82,4.4477
0.63,0.38,2.6091
0.92,0.69,5.0084
0.37,0.34,1.967
0.14,0.65,2.2387
0.9,0.1,2.6538
0.64,0.98,5.2075
0.39,0.63,2.759
0.46,0.02,1.5476
0.46,0.68,2.9607
0.96,0.16,3.0669
0.2,0.73,2.5409
0.38,0.98,3.7767
0.31,0.74,2.8287
0.66,0.43,2.9663
0.01,0.07,1.0874
0.57,0.6,3.1415
0.51,0.49,2.7279
0.13,0.97,3.0105
0.81,0.88,5.5229
0.64,0.92,4.7098
0.95,0.92,6.393
0.41,0.53,2.5768
0.53,0.42,2.6461
0.43,0.16,1.9034
1,0.58,4.9022
0.57,0.82,4.0056
0.99,0.84,6.1977
0.39,0.49,2.3912
0.16,0.75,2.4288
0.87,0.78,5.1856
0.9,0.01,2.4894
0.66,0.12,2.2258
0.79,0.9,5.4863
0.7,0.04,2.0989
0.76,0.77,4.6343
0.59,0.88,4.5039
0.53,0.33,2.3535
0.62,0.51,3.151
0.16,0.89,2.959
0.11,0.87,2.7556
0.46,0.63,2.9031
0.02,0.45,1.6355
0.94,0.3,3.4554
0.53,0.19,2.1023
0.51,0.28,2.2815
0.4,0.37,2.1499
0.73,0.88,5.0228
0.97,0.48,4.2744
0.6,0.49,2.9627
0.63,0.78,4.1094
0.42,0.16,1.7657
0.97,0.38,3.8667
0.37,0.9,3.6383
0.66,0.33,2.7315
0.91,0.98,6.6451
0.93,0.36,3.5907
0.05,0.05,1.0979
0.19,0.77,2.6317
0.56,0.31,2.4556
0.15,0.18,1.3932
0.81,0.87,5.2709
0.82,0.65,4.3756
0.25,0.27,1.7286
0.5,0,1.6857
0.66,0.73,4.0307
0.29,0.29,1.8634
0.62,0.41,2.702
0.28,0.36,1.9443
0.16,0.62,2.1545
0.4,0.61,2.8028
0.51,0.11,1.9547
0.21,0.69,2.5319
0.7,0.43,3.1048
0.57,0.06,1.8654
0.26,0.87,3.0849
0.99,0.51,4.466
0.72,0.54,3.5159
0.78,0.16,2.5379
0.15,0.37,1.8039
0.34,0.74,2.99
0.96,0.12,2.9096
0.17,0.25,1.5243
0.66,0.09,2.0782
0.77,0.27,2.8363
0.47,0.35,2.2909
0.09,0.81,2.478
0.31,0.01,1.3481
0.42,0.03,1.541
0.08,0.01,1.0587
0.38,0.76,3.1277
0.2,0.62,2.3107
0.07,0.38,1.6097
0.65,0.35,2.7642
0.35,0.41,2.1335
0.98,0.65,5.1306
0.95,0.05,2.7309
0.34,0.33,1.9222
0.69,0.18,2.3652
0.61,0.03,1.8905
0.52,0.56,2.8877
0.7,0.51,3.3285
0.5,0.9,4.0005
0.88,0.9,5.8956
0.55,0.72,3.5432
0.21,0.92,3.0274
0.41,0.85,3.4747
0.32,0.18,1.6333
0.31,0.13,1.5419
0.03,0.17,1.1974
0.37,0.5,2.4237
0.74,0.12,2.3597
0.98,0.73,5.5637
0.47,0.81,3.6096
0.79,0.2,2.6253
0.46,0.33,2.2099
0.55,0.61,3.1437
0.19,0.24,1.5724
0.95,0.7,5.1519
0.31,0.86,3.2017
0.33,0.72,2.9355
0.96,0.31,3.5337
0.16,0.53,1.9638
0.3,0.9,3.298
0.1,0.1,1.2947
0.22,0.64,2.308
0.82,0.48,3.6468
0.12,0.98,3.0163
0.24,0.18,1.4435
0.57,0.93,4.5096
0.14,0.26,1.5495
0.12,0.37,1.4585
0.15,0.04,1.2125
0.55,0.46,2.6683
0.82,0.34,3.1767
0.86,0.47,3.7996
0.33,0.49,2.2311
0.28,0.73,2.6666
0.72,0.96,5.4022
0.47,0.63,3.0085
0.48,0.64,3.0623
0.45,0.29,2.1764
0.72,0.16,2.4916
0.73,0.75,4.3881
0.55,0.17,1.9872
0.67,0.54,3.2932
0.55,0.21,2.1491
0.38,0.45,2.3325
0.89,0.59,4.3044
0.93,0.22,3.0953
0.81,0.71,4.5934
0.88,0.82,5.5015
0.73,0.83,4.703
0.6,0.68,3.6876
0.64,0.85,4.3607
0.24,0.52,2.1124
0.5,0.72,3.3577
0.65,0.5,3.2408
0.07,0.99,2.8504
0.94,0.58,4.5519
0.91,0.42,3.8173
0.43,0.86,3.6994
0.38,0.11,1.5504
0.22,0.23,1.4983
0.41,0.7,2.9887
0.05,0.99,2.8166
0.34,0.41,2.1247
0.16,0.82,2.6976
0.92,0.53,4.248
0.93,0.35,3.6169
0.32,0.21,1.6806
0.26,0.66,2.5468
0.68,0.36,2.8686
0.24,0.37,1.8519
0.7,0.64,3.7808
0.87,0.19,2.8937
0.88,0.33,3.4417
0.97,0.95,6.8664
0.63,0.02,1.9025
0.28,0.14,1.5112
0.74,0.64,4.0435
0.79,0.12,2.5627
0.97,0.35,3.6513
0.16,0.47,1.9006
0.22,0.33,1.7105
0.5,0.57,2.9219
0.02,0.19,1.207
0.87,0.34,3.3595
0.06,0.29,1.392
0.98,0.18,3.2571
0.69,0.66,3.8662
0.33,0.92,3.5221
0.34,0.19,1.7177
0.31,0.64,2.5267
0.16,0.51,1.8711
0.45,0.86,3.7184
0.31,0.33,1.9772
0.24,0.65,2.3963
0.15,0.26,1.4282
0.43,0.05,1.6403
0.51,0.34,2.2745
0.62,0.49,3.1027
0.81,0.86,5.3084
0.53,0.35,2.3799
0.34,0.92,3.512
0.93,0.91,6.1894
0.49,0.23,2.0464
0.58,0.94,4.5261
0.43,0.67,2.9556
0.5,0.38,2.4116
0.78,0.41,3.199
0.17,0.13,1.3051
0.14,0.3,1.5031
0.78,0.13,2.4542
0.18,0.26,1.5116
0.63,0.18,2.1957
0.81,0.45,3.4305
0.59,0.54,3.1491
0.14,0.94,2.9586
0.68,0.34,2.7665
0.36,0.58,2.6612
0.75,0.08,2.1801
0.18,0.54,1.9788
0.73,0.32,2.7978
0.29,0.69,2.7574
0.59,0.9,4.4301
0.15,0.81,2.5822
0.15,0.38,1.6508
0.27,0.5,2.1263
0.77,0.22,2.664
0.09,0.86,2.5248
0.26,0.27,1.6917
0.17,0.44,1.7923
0.69,0.55,3.4006
0.67,0.17,2.4206
0.28,0.5,2.13
0.98,0.89,6.5665
0.01,0.5,1.6696
0.37,0.36,2.1228
0.75,0.84,4.8924
0.75,0.29,2.8869
0.44,0.03,1.5784
0.05,0.34,1.4218
0.14,0.99,3.0966
0.24,0.4,1.9322
0.62,0.23,2.3989
0.35,0.5,2.4178
0.98,0.13,2.9947
0.64,0.93,4.8412
0.23,0.27,1.7113
0.84,0.03,2.3908
0.08,0.6,1.8255
0.82,0.09,2.4794
0.22,0.72,2.5635
0.06,0.31,1.4414
0.2,0.78,2.7084
0.22,0.83,2.8831
0.77,0.55,3.8507
0.22,0.69,2.4791
0.24,0.51,2.1238
0.33,0.57,2.398
0.82,0.44,3.559
0.08,0.25,1.3907
0.89,0.3,3.2488
0.71,0.63,3.6789
0.37,0.67,2.8036
0.48,0.46,2.5171
0.67,0.93,4.9295
0.32,0.19,1.6342
0.03,0.68,2.0923
0.08,0.37,1.5645
0.66,0.5,3.2743
0.33,0.37,2.0194
0.27,0.36,1.8755
0.99,0.11,3.0264
0.81,0.08,2.3981
0.5,0.15,1.8287
0.4,0.87,3.5914
0.57,0.81,4.004
0.8,0.87,5.2637
0.58,0.05,1.9151
0.33,0.3,1.807
0.3,0.93,3.4974
0.62,0.28,2.4133
0.87,0.59,4.3345
0.14,0.11,1.2863
0,0.24,1.2005
0.4,0.41,2.1543
0.37,0.8,3.2381
0.48,0.91,3.986
0.07,0.23,1.412
0.07,0.32,1.4729
0.34,0.32,1.8816
0.91,0.16,2.911
0.79,0.54,3.8024
0.11,0.03,1.1516
0,0.05,1.1079
0.88,0.66,4.7699
0.33,0.22,1.7078
0.98,0.47,4.3427
0.97,0.28,3.5104
0.8,0.1,2.4947
0.35,0.97,3.7312
0.98,0.36,3.7635
0.6,0.74,3.735
0.51,0.3,2.2921
0.84,0.71,4.7225
0.13,0.99,3.0965
0.03,0.07,0.97756
0.44,0.59,2.8346
0.23,0.99,3.4197
0.96,0.06,2.794
0.58,0.03,1.8451
0.38,0.1,1.5207
0.56,0.3,2.3532
0.48,0.07,1.7418
0.73,0.44,3.2278
0.41,0.59,2.8058
0.82,0.05,2.4204
0.72,0.48,3.2426
0.21,0.52,2.0777
0.79,0.69,4.3492
0.54,0.58,3.1124
0.94,0.35,3.5586
0.71,0.95,5.2656
0.08,0.83,2.4767
0.39,0.59,2.6723
0.17,0.6,2.1932
0.37,0.66,2.8013
0.14,0.78,2.4773
0.15,0.01,1.1598
0.01,0.58,1.7647
0.78,0.27,2.868
0.66,0.57,3.299
0.04,0.78,2.2404
0.03,0.93,2.679
0.63,0.31,2.5599
0.7,0.52,3.343
0.32,0.24,1.7359
0.26,0.06,1.3359
0.83,0.64,4.3951
0.44,0.21,1.9068
0.32,0.64,2.598
0.57,0.09,1.949
0.65,0.62,3.5287
0.05,0.85,2.4328
0.69,0.79,4.3598
0.26,0.18,1.6148
0.75,0.85,4.9628
0.98,0.96,6.9767
0.74,0.27,2.7042
0.86,0.43,3.6775
0.58,0.18,2.1447
0.27,0.43,2.0024
0.23,0.38,1.7369
0.31,0.06,1.4873
0.38,0.8,3.3528
0.43,0.33,2.1662
0.08,0.18,1.3321
0.03,0.2,1.2481
0.92,0.35,3.584
0,0.26,1.2385
0.03,0.52,1.625
0.1,0.85,2.5857
0.4,0.21,1.8693
0.93,0.63,4.7701
0.5,0.62,3.0391
0.79,0.76,4.7039
0.33,0.56,2.4441
0.15,0.25,1.491
0.02,0.43,1.5483
0.77,0.31,2.8819
0.64,0.36,2.7746
0.28,0.11,1.4398
0,0.18,1.1327
0.7,0.05,2.1937
0.82,0.89,5.4869
0.12,0.54,1.9688
0.09,0.84,2.5111
0.62,0.84,4.3383
0.86,0.31,3.2352
0.29,0.62,2.3909
0.26,0.59,2.3772
0.91,0.64,4.6245
0.25,0.5,2.0955
0.03,0.43,1.5259
0.55,0.2,2.1368
0.58,0.74,3.7549
0.77,0.75,4.5874
0.13,0.7,2.2651
0.86,0.08,2.4976
0.19,0.41,1.7705
0.04,0.61,1.9623
0.52,0.25,2.1888
0.37,0.72,2.8981
0.32,0.76,2.9102
0.7,0.58,3.561
0.1,0.58,1.9732
0.56,0.02,1.6948
0.36,0.22,1.8101
0.66,0.02,1.9987
0.17,0.35,1.753
0.34,0.51,2.3967
0.33,0.8,3.1579
0.75,0.71,4.3146
0.72,0.29,2.7296
0.78,0.92,5.4367
0.02,0.53,1.7245
0,0.81,2.2043
0.23,0.84,2.9575
0.53,0.16,2.018
0.22,1,3.4184
0.47,0.86,3.7561
0.12,0.43,1.7712
0.46,0.7,3.206
0.09,0.99,2.9161
0.12,0.13,1.2302
0.1,0.91,2.7936
0.75,0.59,3.7775
1,0.55,4.6376
0.73,0.26,2.7652
0.14,0.86,2.6696
0.41,0.55,2.6208
0.73,0.15,2.5165
0.66,0.2,2.3709
0.35,0.08,1.5832
0.9,0.94,6.3243
0.16,0.18,1.4991
0.12,0.83,2.6344
0.07,0.09,1.1251
0,0.4,1.3844
0.46,0.79,3.4282
0.97,0.8,5.7595
0.12,0.79,2.5133
0.63,0.04,1.9242
0.92,0.82,5.6435
0.89,0.05,2.6325
0.56,0.14,2.0662
0.59,0.28,2.4417
0.95,0.86,6.1361
0.42,0.56,2.6547
0.54,0.51,2.9074
0.96,0.25,3.3753
0.54,0.62,3.216
0.19,0.12,1.3887
0.42,0.11,1.7004
0.45,0.84,3.5866
0.33,0.97,3.7152
0.9,0.6,4.5179
0.47,0.94,4.0027
0.32,0.28,1.8083
0.19,0.32,1.7227
0.48,0.99,4.3023
0.53,0.82,3.9073
0.83,0.61,4.1835
0.7,0.12,2.3233
0.05,0.69,2.0779
0.13,0.44,1.8315
0.01,0.76,2.1847
0.32,0.69,2.7106
0.84,0.12,2.4921
0.92,0.12,2.9319
0.54,0.99,4.6384
0.15,0.88,2.8588
0.02,0.92,2.6287
0.21,0.13,1.3982
0.61,0.68,3.5279
0.99,0.64,5.0521
0.81,0.98,5.9404
0.37,0.79,3.2109
0.06,0.37,1.5897
0.27,0.19,1.548
0.6,0.99,4.9916
0.1,0.35,1.577
0.66,0.24,2.4867
1,0.64,5.1514
0.24,1,3.4637
0.43,0.83,3.5908
0.61,0.6,3.3305
0.65,0.42,2.9221
0.46,0.31,2.1743
0.66,0.83,4.4166
0.05,0.88,2.5169
0.46,0.04,1.5813
0.19,0.25,1.5231
0.75,0.17,2.5133
0.05,0.53,1.7675
0.78,0.56,3.83
0.29,0.04,1.3107
0.77,0.05,2.1997
0.45,0.61,2.7838
0.65,0.9,4.7361
0.07,0.19,1.2809
0.49,0.32,2.1632
0.38,0.2,1.7784
0.71,0.61,3.7405
0.36,0.31,1.8563
0.68,0.99,5.268
0.6,0.06,1.8001
0.29,0.22,1.6124
0.24,0.63,2.4368
0.73,0.28,2.7536
0.55,0.02,1.8802
0.43,0.28,1.9773
0.05,0.55,1.7977
0.29,0.63,2.3968
0.03,0.6,1.9202
0.99,0.52,4.5325
0.9,0.84,5.6912
0.31,0.5,2.2153
0.69,0.39,3.0077
0.79,0.05,2.1953
0.56,0.32,2.2708
0.98,0.62,4.8728
0.33,0.31,1.9225
0.46,0.1,1.7325
0.87,0.46,3.6683
0.13,0.62,2.1176
0.3,0.08,1.4485
0.48,0.63,2.9867
0.93,0.48,4.1083
0.39,0.72,2.8891
0.25,0.68,2.4259
0.58,0.55,3.0856
0.25,0.96,3.4142
0.01,0.01,1.0734
0.97,0.32,3.5727
0.28,0.63,2.511
0.17,0.85,2.7959
0.81,0.76,4.8912
0.39,0.17,1.7282
0.51,0.83,3.7011
0.42,0.18,1.7969
0.1,0.45,1.7668
0.74,0.03,2.173
0.11,0.92,2.8419
0.03,0.38,1.5956
0.58,0.97,4.6675
0.16,0.16,1.3705
0.69,0.6,3.5981
0.98,0.77,5.7847
0.5,0.44,2.5966
0.36,0.81,3.1496
0.95,0.66,5.0175
1,0.41,4.1794
0.78,0.67,4.1666
0.77,0.57,3.8267
0.81,0.23,2.8433
0.29,0.09,1.4865
0.95,0.42,3.9236
0.21,0.23,1.532
0.77,0.96,5.5673
0.3,0.1,1.3216
0.85,0.17,2.6882
0.12,0.75,2.3517
0.03,0.29,1.2882
0.88,0.25,3.0359
0.69,0.93,5.1213
0.74,0.07,2.1695
0.12,0.17,1.341
0.68,0.74,4.1325
0.46,0.74,3.3833
0.08,0.73,2.223
0.24,0.26,1.6087
0.1,0.86,2.6051
0.84,0.21,2.8893
0.67,0.86,4.5603
0.81,0.31,3.0624
0.25,0.72,2.5627
0.22,0.3,1.6763
0.23,0.79,2.7153
0.36,0.9,3.5481
0.77,0.53,3.5981
0.93,0.9,6.2939
0.18,0.44,1.8931
0.95,0.91,6.3605
0.66,0.54,3.1893
0.51,0.41,2.5429
0.91,0.46,3.9583
0.02,0.89,2.5101
0.64,0.8,4.2951
0.51,0.89,3.9033
0.66,0.76,4.1559
0.25,0.9,3.1621
0.97,0.05,2.8218
0.53,0.65,3.2705
0.77,0.36,3.208
0.29,0.87,3.1791
0.18,0.16,1.3537
0.13,0.37,1.6218
0.54,0.77,3.68
0.56,0.93,4.3778
0.87,0.58,4.1957
0.04,0.63,1.9882
0.79,0.34,3.0168
0.52,0.48,2.5749
0.51,0.74,3.4162
0.46,0.29,2.1565
0.14,0.87,2.8261
0.3,0.67,2.6131
0.64,0.42,2.8456
0.66,0.28,2.5727
0.9,0.4,3.7062
0.09,0.39,1.6255
0.47,0.92,4.1406
0.03,0.49,1.669
0.99,0.44,4.2212
0.56,0.35,2.5048
0.56,0.67,3.4093
0.46,0.44,2.4973
0.54,0.6,3.0638
0.02,0.3,1.3245
0.34,0.77,2.9464
0.9,0.73,5.0839
0.33,0.29,1.9148
0.34,0.08,1.5726
0.17,0.71,2.3714
0.61,0.76,3.9769
0.95,0.55,4.4732
0.9,0.08,2.6686
0.02,0.8,2.2992
0.96,0.81,5.9272
0.13,0.05,1.1367
0.9,0.15,2.9696
0.85,0.27,3.159
0.75,0.67,4.1637
0.81,0.48,3.5927
0.64,0.11,2.1556
0.19,0.97,3.1878
1,0.68,5.3746
0.78,0.43,3.2746
0.3,0.47,2.2109
0.05,0.5,1.7323
0.28,0.09,1.5137
0.34,0.7,2.9131
0.14,0.18,1.3416
0.83,0.91,5.6017
0.78,0.19,2.5765
0.38,0.23,1.7387
0.25,0.59,2.2463
1,0.15,3.1726
0.56,0.48,2.8519
0.79,0.29,3.035
0.45,0.62,2.8904
0.91,0.18,2.8957
0.44,0.16,1.6712
0.02,0.84,2.3466
0.04,0.72,2.1121
0.58,0.56,3.2061
0.41,0.52,2.4261
0.55,0.89,4.2214
0.15,0.35,1.6576
0.55,0.37,2.4906
0.58,0.89,4.4035
0.87,0.75,5.1115
0.26,0.48,2.1348
0.07,0.4,1.5448
0.1,0.68,2.171
0.08,0.5,1.798
0.38,0.66,2.7124
0.92,0.36,3.5641
0.29,0.48,2.1921
0.95,0.47,4.1733
0.59,0.75,3.8073
0.98,0.74,5.5506
0.48,0.55,2.7725
0.64,0.91,4.7014
0.94,0.52,4.2883
0.85,0.72,4.8663
0.94,0.68,5.1505
0.07,0.86,2.4541
0.35,0.56,2.5423
0.19,0.34,1.764
0.87,0.98,6.4355
0.25,0.95,3.3388
0.45,0.95,4.078
0.67,0.63,3.7108
0.34,0.13,1.5525
0.04,0.49,1.6308
0.23,0.87,3.0563
0.23,0.47,2.0155
0.84,0.42,3.5274
0.76,0.75,4.5459
0.73,0.2,2.5725
0.15,0.93,2.97
0.44,0.23,1.9389
0.78,0.73,4.53
0.13,0.52,1.9579
0.62,0.13,2.2058
0.23,0.5,2.1133
0.6,0.28,2.432
0.53,0.18,2.0209
0.32,0.04,1.3929
0.71,0.03,2.1579
0.75,0.1,2.2879
0.61,0.55,3.1051
0.53,0.09,1.8138
0.37,0.58,2.6003
0.58,0.41,2.7019
0.64,0.38,2.7226
0.01,0.27,1.3481
0.06,0.62,1.8835
0.92,0.84,5.9647
0.85,0.23,3.0239
0.87,0.57,4.1562
0.71,0.83,4.7583
0.27,0.67,2.5969
0.01,0.7,2.0628
0.12,0.05,1.237
0.49,0.35,2.3838
0.24,0.61,2.2762
0.98,0.75,5.6624
0.16,0.87,2.7944
0.16,0.97,3.061
0.67,0.03,2.1186
0.2,0.87,2.8949
0.91,0.59,4.4721
0.19,0.79,2.599
1,0.22,3.3965
0.2,0.89,2.9653
0.65,0.81,4.1701
0.25,0.04,1.3171
0.77,0.99,5.8478
0.39,0.97,3.8171
0.04,0.05,1.1467
0.6,0.42,2.7297
0.29,0.97,3.466
0.69,0.9,4.8799
0.71,0.37,2.9202
0.39,0.43,2.2323
0.88,0.84,5.4673
0.03,0.26,1.2983
0.66,0.95,4.9639
0,0.09,1.0464
0.52,0.23,2.1837
0.21,0.99,3.3339
0.53,0.76,3.6019
0.7,0.91,5.096
0.72,0.11,2.2502
0.79,0.08,2.347
0.63,0.83,4.3325
0.52,0.81,3.6892
0.98,0.09,2.8772
0.62,0.58,3.2918
0.54,0.67,3.4115
0.6,0.78,3.9805
0.5,0.14,1.8652
1,0.35,3.8879
0.64,0.87,4.5384
0.42,0.65,2.9965
0.59,0.51,2.952
0.64,0.07,1.9536
0.1,0.04,1.2572
0.86,1,6.5041
0.64,0.29,2.5191
0.78,0.12,2.4819
0.92,1,6.8666
0.22,0,1.2612
0.58,0.69,3.5491
0.47,0.46,2.4734
0.06,0.77,2.3286
0.38,0.03,1.5284
0.34,0.1,1.5224
0.94,0.48,4.1377
0.6,0.14,2.1854
0.94,0.76,5.4085
0.8,0.51,3.8039
0.21,0.96,3.2311
0.35,0.35,1.9878
0.31,0.07,1.5397
1,0.26,3.4877
0.7,0.95,5.2359
0.6,0.19,2.1893
0.96,0.63,4.8836
0.89,0.26,3.1451
0.66,0.36,2.6627
0.22,0.76,2.7184
0.91,0.83,5.6572
0.48,0.83,3.6601
0.2,0.84,2.8155
0.49,0.13,1.8021
0.04,0.47,1.6847
0.24,0.34,1.8409
0.7,0.2,2.4203
0.71,0.49,3.2939
0.61,0.58,3.2411
0.51,0.61,3.1335
0.91,0.91,6.0317
0.47,0.88,3.866
0.23,0.49,2.0844
0.36,0.53,2.4941
0.44,0.46,2.4668
0.51,0.58,3.0157
0.24,0.85,2.9226
0.29,0.93,3.4328
0.17,0.68,2.2963
0.26,0.68,2.5638
0.68,0.73,4.0999
0.83,0.19,2.7697
0.22,0.87,2.9961
0.28,0.84,3.0849
0.29,0.1,1.4359
0.05,0.45,1.6562
0.42,0.1,1.7217
0.6,0.22,2.2458
0.4,0.19,1.8132
0.69,0.29,2.676
0.4,0.53,2.5106
0.82,0.96,5.856
